nose_x,nose_y,nose_z,nose_visibility,nose_presence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_inner_presence,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_presence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,left_eye_outer_presence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_inner_presence,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_presence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,right_eye_outer_presence,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,left_ear_presence,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,right_ear_presence,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_left_presence,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,mouth_right_presence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,left_pinky_presence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,right_pinky_presence,left_index_x,left_index_y,left_index_z,left_index_visibility,left_index_presence,right_index_x,right_index_y,right_index_z,right_index_visibility,right_index_presence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,left_thumb_presence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,right_thumb_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,left_heel_presence,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,right_heel_presence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,left_foot_index_presence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility,right_foot_index_presence,frame_id
1019.12,205.262,-168.749,0.999998,0.999997,1021.46,192.527,-156.934,0.999995,0.999993,1026.12,192.527,-156.938,0.999993,0.999992,1028.45,192.527,-156.936,0.999988,0.99999,1009.8,189.344,-166.543,0.999996,0.999994,1005.13,189.344,-166.583,0.999997,0.999994,1000.47,189.344,-166.578,0.999994,0.999993,1026.12,198.895,-89.1799,0.999988,0.999992,986.477,198.895,-130.843,0.999997,0.999995,1023.61,224.184,-141.874,0.999989,0.999997,1009.8,224.363,-154.066,0.999992,0.999998,1030.79,284.852,-10.8881,0.999994,0.999986,960.824,272.117,-132.167,0.999997,0.99999,1051.77,367.625,8.18262,0.634152,0.999964,1002.8,367.625,-150.822,0.998409,0.99996,1093.32,403.483,-36.2794,0.801179,0.999575,1089.99,369.893,-155.869,0.99392,0.99989,1109.75,408.129,-43.8835,0.754249,0.999288,1117.25,369.059,-171.488,0.982087,0.999803,1109.68,406.512,-57.9245,0.743671,0.999295,1113.04,361.437,-166.804,0.977908,0.999801,1100.19,404.925,-43.0979,0.703463,0.99939,1102.44,362.605,-152.326,0.951848,0.999813,1007.46,479.051,32.8185,0.999997,0.999995,953.828,475.867,-32.7622,0.999991,0.999989,1082.09,577.742,-32.6597,0.99043,0.999588,867.543,603.211,-54.8935,0.998494,0.999764,1044.78,714.637,50.2115,0.993922,0.998285,778.78,701.703,17.3597,0.998664,0.997381,1023.83,736.94,55.9623,0.975364,0.997287,769.598,714.637,22.0547,0.981886,0.995684,1088.91,764.958,18.6564,0.985003,0.992913,750.941,746.473,-21.675,0.995529,0.986314,256
1025.93,196.875,-171.478,0.999997,0.999997,1030.47,183.719,-158.21,0.999992,0.999993,1032.74,183.719,-158.214,0.999988,0.999992,1037.28,187.008,-158.213,0.999983,0.99999,1016.86,183.719,-167.613,0.999994,0.999994,1012.32,183.719,-167.652,0.999994,0.999994,1005.51,183.719,-167.643,0.99999,0.999992,1037.28,196.875,-86.8141,0.999976,0.999991,994.16,190.297,-127.453,0.999993,0.999994,1030.42,219.829,-143.735,0.999986,0.999997,1014.59,216.609,-155.656,0.99999,0.999998,1039.55,288.969,-10.5857,0.999988,0.99998,964.656,272.523,-130.02,0.999993,0.999983,1050.9,381.062,-3.36108,0.509334,0.999927,1003.24,374.484,-153.341,0.997939,0.999917,1089.48,407.375,-65.4909,0.738762,0.999375,1084.8,377.704,-164.234,0.992067,0.999837,1103.11,410.546,-76.8538,0.721857,0.999082,1104,376.969,-179.826,0.978562,0.999727,1105.37,407.375,-89.6024,0.715891,0.999087,1102.89,365.736,-177.654,0.97398,0.999725,1096.29,404.086,-72.4832,0.687067,0.999184,1095.89,366.74,-161.801,0.947627,0.999743,1012.32,483.023,31.5039,0.999997,0.999995,955.578,479.734,-31.4038,0.999987,0.999987,1082.67,571.828,-66.9819,0.992657,0.999629,880.684,604.719,-58.884,0.9985,0.999781,1044.09,716.547,15.0264,0.994961,0.998792,789.82,699.982,20.6453,0.998352,0.99733,1023.66,736.281,20.8027,0.978532,0.997984,780.824,713.258,26.1738,0.981274,0.995619,1084.77,781.258,-20.1826,0.988142,0.994607,764.938,746.148,-18.3099,0.995261,0.986806,257
1028.27,193.125,-168.293,0.999982,0.999979,1032.67,179.625,-155.522,0.999967,0.999959,1037.07,183,-155.529,0.999949,0.999952,1039.27,183,-155.532,0.999921,0.999944,1019.48,179.625,-164.321,0.999976,0.999972,1015.08,179.625,-164.375,0.999977,0.999974,1010.68,179.625,-164.386,0.999965,0.999972,1039.27,193.125,-86.4256,0.999895,0.999948,999.684,186.375,-124.043,0.999978,0.99998,1032.67,213.375,-141.528,0.999961,0.99999,1019.48,213.375,-152.597,0.999973,0.999994,1048.07,284.25,-12.3638,0.999969,0.999911,966.695,267.375,-127.185,0.999988,0.999966,1063.46,368.625,-13.1982,0.444898,0.999708,1006.28,372,-156.946,0.997007,0.999816,1103.05,385.5,-82.9562,0.63481,0.997505,1085.44,378.731,-177.365,0.98675,0.999634,1116.25,389.013,-95.0608,0.623758,0.996972,1107.4,385.518,-193.473,0.966761,0.999444,1118.5,385.57,-107.814,0.616544,0.996862,1105.26,372.009,-192.181,0.960339,0.999415,1109.58,385.536,-90.1412,0.583574,0.997038,1098.79,372.275,-175.455,0.925138,0.999438,1019.48,483.375,30.1045,0.999993,0.999982,960.098,476.625,-30.0041,0.999977,0.999976,1087.65,571.125,-73.9489,0.99433,0.999245,885.324,601.5,-57.9865,0.99829,0.999697,1045.87,712.875,9.30062,0.994393,0.998459,803.673,702.342,17.7667,0.998215,0.996437,1026.07,729.75,15.0224,0.97513,0.997696,794.774,719.038,22.5735,0.978197,0.994587,1083.22,768.016,-30.0789,0.987271,0.993794,781.909,753.295,-28.6777,0.995255,0.984394,258
1033.5,198.219,-168.376,0.999979,0.99998,1037.78,181.812,-155.094,0.999953,0.999959,1042.06,181.812,-155.09,0.999927,0.99995,1046.34,185.094,-155.092,0.999889,0.999936,1022.8,181.812,-164.444,0.999967,0.999972,1018.52,181.812,-164.496,0.999968,0.999972,1014.23,181.812,-164.502,0.999951,0.999969,1046.34,194.938,-83.6958,0.999845,0.999932,999.696,188.266,-123.915,0.999965,0.999975,1037.78,217.906,-140.322,0.999876,0.999974,1020.66,217.906,-152.102,0.999924,0.999986,1046.34,280.25,-6.13915,0.999913,0.999838,973.562,267.125,-127.028,0.999979,0.999949,1054.91,365.562,9.84061,0.226487,0.99965,1007.81,365.562,-150.538,0.992911,0.999768,1102,395.094,-41.376,0.444622,0.994861,1086.99,375.392,-163.376,0.972331,0.999496,1119.43,400.987,-49.6965,0.473227,0.993018,1106.28,385.25,-179.262,0.943222,0.999187,1119.21,398.216,-65.1742,0.472121,0.992651,1108.36,372.049,-176.923,0.933514,0.999132,1110.51,398.134,-49.1438,0.463544,0.993183,1099.89,368.8,-161.075,0.887527,0.999161,1020.66,477.125,33.6507,0.999992,0.999984,967.141,470.562,-33.5709,0.999982,0.999978,1087.02,575.562,-50.0376,0.985036,0.99902,902.922,601.812,-69.3871,0.997265,0.999625,1046.34,710.094,31.651,0.988383,0.998258,819.128,699.821,-2.59709,0.997586,0.99694,1027.52,727.54,37.5109,0.963615,0.997194,810.875,713.375,1.64271,0.9788,0.994916,1082.83,779.686,0.752026,0.975924,0.992453,801.577,754.111,-43.9133,0.994076,0.98344,259
1032.42,188.75,-203.729,0.999993,0.999993,1038.47,171.562,-189.205,0.999979,0.999984,1042.5,171.562,-189.203,0.999973,0.99998,1046.53,171.562,-189.197,0.999951,0.999974,1022.34,168.125,-197.366,0.999986,0.999989,1018.31,168.125,-197.414,0.999988,0.999989,1012.27,168.125,-197.412,0.999978,0.999987,1048.55,181.875,-111.452,0.999939,0.999972,1001.78,178.737,-146.181,0.999985,0.99999,1038.47,212.812,-173.82,0.999966,0.999995,1020.33,209.375,-184.056,0.999977,0.999997,1054.59,281.562,-31.3307,0.999968,0.999941,971.953,267.812,-139.325,0.999989,0.999983,1068.74,378.782,-30.0256,0.587695,0.999853,1012.27,377.812,-168.134,0.997189,0.999943,1110.79,398.034,-102.199,0.73446,0.998349,1093.09,380.953,-200.113,0.987485,0.999864,1125.43,397.559,-115.094,0.714984,0.997714,1113.05,384.688,-218.154,0.969793,0.999748,1127.05,391.822,-128.55,0.702465,0.997712,1113.05,367.5,-215.329,0.963563,0.999744,1117.08,391.562,-109.439,0.663673,0.99796,1107,367.5,-197.856,0.931119,0.999775,1026.38,480.938,29.9477,0.999998,0.999994,969.938,474.062,-29.833,0.999995,0.999996,1090.88,580.625,-89.3224,0.991675,0.999577,913.251,604.173,-84.328,0.998015,0.999882,1042.5,707.812,20.6556,0.990412,0.999275,834.475,703.736,5.05084,0.998404,0.998296,1023.13,723.623,29.2393,0.970373,0.998868,828.291,720.776,11.0776,0.983578,0.99714,1071.02,785.283,-11.94,0.981754,0.996636,812.474,762.628,-39.951,0.996184,0.989132,260
1039.22,191.723,-206.528,0.999975,0.999983,1044.41,174.789,-191.664,0.999903,0.999957,1049.61,174.789,-191.633,0.999881,0.999942,1054.8,178.176,-191.629,0.999745,0.999916,1030.57,168.016,-200.434,0.999945,0.999974,1025.38,168.016,-200.51,0.999961,0.999972,1020.19,164.629,-200.514,0.999915,0.999967,1053.07,188.336,-111.609,0.999721,0.999891,1005.01,174.84,-149.949,0.999948,0.999971,1042.68,222.203,-175.428,0.999701,0.999974,1025.38,215.43,-186.754,0.999845,0.999989,1051.34,279.777,-31.5488,0.9999,0.99979,976.926,266.23,-134.178,0.999976,0.999953,1065.18,357.672,-8.61799,0.437549,0.999761,1011.54,364.445,-160.277,0.993102,0.999827,1110.17,377.992,-56.9826,0.580023,0.99514,1089.62,373.887,-189.949,0.969418,0.999388,1125.65,381.72,-64.9321,0.589084,0.992547,1106.71,381.379,-205.931,0.941164,0.998882,1129.15,380.189,-79.968,0.571152,0.992214,1108.44,364.445,-201.373,0.928598,0.998947,1118.72,378.204,-64.0355,0.539519,0.993492,1103.25,361.059,-186.877,0.872263,0.999032,1028.84,472.82,28.2428,0.999995,0.999983,976.926,466.047,-28.1883,0.999992,0.999989,1087.68,571.035,-92.7993,0.986882,0.999096,926.742,591.355,-84.431,0.996327,0.999775,1044.41,699.73,12.5642,0.989011,0.998475,857.507,703.304,-9.6881,0.998524,0.996535,1026.71,718.088,20.9965,0.970996,0.997576,852.326,719.116,-5.30241,0.985388,0.993722,1069.44,782.436,-19.6701,0.977249,0.992081,838.305,762.548,-59.1515,0.995933,0.974537,261
1037.56,188.352,-248.758,0.999974,0.999965,1043.89,164.863,-234.079,0.999817,0.999901,1047.05,168.219,-234.082,0.999815,0.999875,1051.8,168.219,-234.097,0.999567,0.99983,1029.65,161.508,-241.712,0.999878,0.99992,1024.9,161.508,-241.775,0.999923,0.999907,1018.57,161.508,-241.753,0.999781,0.999874,1053.38,178.285,-151.521,0.99959,0.999792,1006.64,168.012,-184.657,0.999881,0.999869,1042.3,215.195,-216.642,0.999739,0.999964,1026.48,211.84,-226.387,0.999808,0.999976,1054.96,275.594,-66.5366,0.999875,0.999774,980.605,258.816,-163.258,0.999902,0.999742,1073.95,352.77,-71.4178,0.703057,0.999654,1012.25,352.77,-201.054,0.991499,0.999525,1116.66,379.613,-162.355,0.734396,0.991291,1078.4,350.15,-257.725,0.948398,0.998323,1131.08,385.72,-179.47,0.705783,0.986452,1092.93,359.48,-278.935,0.906845,0.99739,1130.95,382.847,-192.472,0.683124,0.98714,1095.32,347.003,-275.987,0.888962,0.997663,1121.41,379.613,-169.791,0.621126,0.98897,1093.14,345.615,-255.955,0.803295,0.997696,1031.23,466.855,25.9975,0.999994,0.999972,983.77,460.145,-25.9231,0.999985,0.999961,1081.86,567.52,-128.907,0.980989,0.998577,939.473,580.941,-111.752,0.993979,0.999414,1037.68,701.958,3.38288,0.987728,0.997748,877.06,683.776,1.53106,0.997832,0.996018,1021.05,719.856,13.6555,0.971915,0.996484,872.817,698.035,9.33372,0.983371,0.993717,1059.46,794.909,-38.42,0.972702,0.990112,854.037,758.505,-48.5969,0.994078,0.976901,262
1037.54,183.625,-230.605,0.999994,0.999988,1043.4,166.75,-216.669,0.999951,0.999958,1046.33,166.75,-216.669,0.999944,0.999943,1050.73,170.125,-216.642,0.99985,0.999915,1031.68,160,-223.808,0.999971,0.999971,1027.29,160,-223.87,0.999982,0.99997,1022.89,156.625,-223.872,0.999952,0.999962,1052.19,180.25,-137.406,0.999867,0.999891,1012.64,163.375,-168.873,0.999977,0.999964,1040.47,210.625,-199.97,0.999952,0.999985,1027.29,207.25,-209.19,0.999971,0.999993,1056.59,271.375,-57.488,0.999834,0.999751,986.273,247.75,-147.193,0.999948,0.999811,1075.63,352.375,-72.4081,0.775791,0.999288,989.203,338.875,-219.988,0.994708,0.998536,1115.33,379.014,-175.085,0.847059,0.993314,1034.61,335.5,-324.756,0.973352,0.998783,1129.99,384.224,-191.874,0.783992,0.990871,1043.4,342.25,-350.139,0.947229,0.998642,1129.95,382.511,-203.499,0.770916,0.992734,1046.33,325.375,-346.993,0.943845,0.999022,1119.52,382.632,-182.184,0.694004,0.993847,1044.87,322,-324.03,0.878921,0.998995,1034.61,460.375,24.1924,0.99999,0.999951,990.668,450.25,-24.1847,0.999979,0.999931,1074.16,554.875,-131.895,0.974784,0.997373,948.188,578.5,-117.714,0.989116,0.999115,1037.54,700,-7.93716,0.982976,0.997067,896.296,684.2,-19.5674,0.996077,0.997173,1023.5,717.039,1.38932,0.973736,0.995923,892.42,699.1,-12.9614,0.973814,0.995878,1059.6,786.33,-52.6142,0.967445,0.990918,882.141,755.485,-72.7145,0.990684,0.987877,263
1042.16,184.43,-242.639,0.999981,0.99996,1047.53,164.695,-231.62,0.999864,0.999832,1050.22,164.695,-231.63,0.999785,0.999779,1054.25,167.984,-231.63,0.999609,0.999686,1038.12,161.406,-237.326,0.99992,0.9999,1034.09,158.117,-237.414,0.999928,0.999903,1030.06,158.117,-237.402,0.999889,0.999888,1055.59,177.852,-159.108,0.999725,0.999654,1022,164.695,-185.133,0.999946,0.999926,1044.84,207.453,-214.118,0.99996,0.999981,1032.75,204.164,-221.761,0.999979,0.999993,1059.62,266.656,-81.2904,0.999851,0.999697,991.094,243.633,-152.417,0.999971,0.999898,1082.57,352.693,-86.4714,0.898042,0.997626,970.938,335.727,-235.475,0.995158,0.998138,1118.75,368.617,-179.414,0.880732,0.981736,1007.22,309.414,-359.022,0.97832,0.99934,1132.25,374.928,-196.307,0.818734,0.97215,1015.28,312.703,-384.616,0.952904,0.999036,1130.84,368.618,-206.821,0.803658,0.977955,1022,289.68,-382.509,0.944888,0.999297,1122.78,368.617,-185.831,0.754423,0.981645,1020.66,292.969,-359.249,0.903657,0.999365,1036.78,460.711,21.4786,0.999939,0.99974,996.469,450.844,-21.4825,0.999929,0.999818,1075.75,556.094,-112.546,0.977593,0.994869,958.844,559.383,-118.139,0.988134,0.998975,1042.16,697.523,21.3268,0.963955,0.995085,913.197,682.575,-9.98302,0.993892,0.993399,1027.9,712.09,31.6187,0.934781,0.993039,909.576,707.009,-2.46551,0.962876,0.989507,1059.96,790.024,-22.4257,0.927026,0.982224,902.365,752.796,-66.1508,0.98304,0.963433,264
1032.91,175.438,-105.178,0.999954,0.999963,1037.78,158.875,-92.1713,0.9998,0.99985,1040.22,162.188,-92.1937,0.999496,0.999807,1043.88,162.188,-92.1852,0.999521,0.999741,1029.25,155.562,-96.472,0.999861,0.999904,1025.59,152.25,-96.5674,0.999758,0.999911,1021.94,152.25,-96.5442,0.999822,0.999902,1046.31,175.438,-31.824,0.999517,0.999716,1015.84,162.188,-51.0478,0.999894,0.999932,1036.56,201.938,-83.1194,0.999947,0.99998,1025.59,195.312,-88.9949,0.999968,0.999992,1052.41,268.188,10.2728,0.999587,0.999437,990.25,235.062,-41.7088,0.999972,0.999856,1079.22,344.375,-3.06196,0.792102,0.993396,961,327.812,-101.715,0.992332,0.994333,1114.56,360.938,-77.2604,0.823247,0.95095,995.125,321.188,-190.046,0.968356,0.998049,1126.73,370.161,-92.2649,0.768375,0.894819,1002.44,331.125,-207.891,0.930163,0.995316,1125.53,364.25,-101.507,0.761371,0.926576,1008.53,311.25,-205.354,0.920377,0.996988,1118.22,364.25,-83.7669,0.76178,0.950618,1007.31,311.25,-189.684,0.898337,0.997878,1034.12,457,20.867,0.998504,0.997093,998.781,440.438,-20.8411,0.999044,0.998854,1080.44,536.5,-85.7878,0.964612,0.980354,975.625,529.875,-124.529,0.988969,0.996232,1042.66,678.938,8.30759,0.893467,0.978379,935.583,663.844,-52.3303,0.971407,0.945731,1029.82,694.981,14.2763,0.875095,0.967848,931.36,688.347,-48.1385,0.931692,0.912454,1059.25,774.42,-22.2813,0.801273,0.832133,929.286,745.101,-96.8355,0.925276,0.672781,265
1039.97,182.359,-173.117,0.99994,0.999941,1044.66,165.875,-161.803,0.999777,0.999785,1047,165.875,-161.852,0.99946,0.999747,1049.34,169.172,-161.867,0.999532,0.999687,1036.45,159.281,-167.789,0.999811,0.999832,1034.11,155.984,-167.874,0.999626,0.999837,1030.59,152.688,-167.853,0.999735,0.999812,1049.34,179.062,-96.6158,0.999439,0.999738,1023.56,159.281,-124.261,0.999865,0.999879,1041.14,205.438,-148.052,0.999956,0.999985,1031.77,198.844,-156.258,0.999977,0.999992,1050.52,264.781,-40.5188,0.9998,0.999793,991.922,231.812,-103.141,0.999966,0.999823,1077.47,353.797,-66.3951,0.868237,0.996932,957.938,324.125,-159.558,0.99546,0.991275,1108,356.904,-167.844,0.873528,0.982571,990.75,320.828,-247.589,0.974,0.99335,1117.31,363.688,-189.295,0.834613,0.964217,998.953,327.422,-268.841,0.934592,0.98587,1116.05,350.774,-197.919,0.82469,0.974768,1005.98,304.344,-268.022,0.926399,0.991408,1110.28,350.5,-174.83,0.804917,0.982043,1003.64,304.344,-248.056,0.905237,0.992823,1032.94,456,24.9269,0.99602,0.996585,1000.12,446.109,-24.971,0.997183,0.996861,1077.47,531.828,-66.8912,0.912063,0.982559,981.375,538.422,-123.449,0.971424,0.99407,1045.83,676.891,53.1562,0.815284,0.975205,955.487,684.341,-13.5952,0.947729,0.946445,1031.97,693.893,61.6075,0.806199,0.968855,948.837,706.055,-5.8102,0.888716,0.92395,1065.16,758.875,21.2188,0.669538,0.883261,949.711,752.651,-56.054,0.86312,0.781972,266
1036.04,176.891,-133.639,0.999997,0.999999,1040.74,156.688,-122.035,0.999985,0.999996,1043.09,160.055,-122.071,0.999968,0.999995,1046.62,160.055,-122.064,0.999972,0.999993,1032.51,153.32,-127.21,0.999988,0.999997,1028.98,149.953,-127.295,0.99998,0.999997,1025.46,149.953,-127.251,0.999984,0.999996,1047.8,170.156,-59.7347,0.999974,0.999992,1019.58,156.688,-83.0728,0.999992,0.999996,1039.57,200.461,-110.402,0.999996,0.999999,1028.98,193.727,-117.374,0.999997,0.999999,1053.68,257.703,-10.7068,0.99985,0.999951,997.238,234.133,-72.7676,0.999973,0.999924,1081.89,335.148,-40.8217,0.870267,0.998977,969.02,314.945,-146.324,0.997714,0.996931,1108.73,335.897,-131.671,0.874547,0.994545,1006.64,267.805,-234.673,0.988736,0.999515,1117.06,345.691,-150.324,0.834844,0.987656,1014.88,261.07,-254.719,0.967224,0.999075,1115.52,336.878,-155.499,0.815708,0.991404,1020.75,240.867,-248.899,0.961321,0.999372,1109.77,333.17,-136.965,0.798852,0.994373,1018.4,244.234,-233.554,0.948257,0.999522,1038.39,446.266,27.5697,0.999367,0.999249,1006.64,442.898,-27.5564,0.999443,0.998856,1084.25,523.711,-42.0384,0.902764,0.998106,1022.87,529.272,-113.637,0.978756,0.999308,1053.68,678.602,55.2705,0.804268,0.996387,997.151,667.015,4.39427,0.902866,0.992462,1040.74,692.07,61.5267,0.817045,0.994662,990.325,682.928,14.7677,0.869332,0.988503,1071.55,761.346,30.3451,0.706417,0.958834,1000.69,744.589,-9.57547,0.82555,0.948208,267
1040.62,183.238,-172.352,0.999996,0.999988,1044.07,163.34,-164.445,0.999986,0.999955,1047.52,163.34,-164.466,0.999975,0.999949,1049.81,166.656,-164.477,0.999973,0.999933,1037.18,160.023,-168.298,0.999989,0.999963,1033.73,160.023,-168.375,0.999983,0.999964,1030.29,160.023,-168.352,0.999985,0.999957,1052.11,173.289,-108.339,0.999978,0.999947,1025.7,163.34,-125.944,0.999994,0.999969,1044.07,203.137,-150.263,0.999994,0.99999,1033.73,199.82,-155.484,0.999997,0.999995,1060.15,256.199,-55.145,0.999816,0.999894,1002.73,239.617,-102.136,0.999973,0.999894,1087.25,339.104,-64.8702,0.884593,0.99703,956.789,322.527,-160.804,0.997273,0.99058,1110.69,345.713,-121.503,0.812008,0.982259,960.123,309.688,-241.833,0.984242,0.993021,1118.72,352.375,-130.539,0.720451,0.965795,958.959,306.318,-258.307,0.959387,0.988108,1117.52,342.596,-138.989,0.706119,0.974821,964.843,291.77,-256.98,0.956756,0.991882,1112.98,345.742,-126.737,0.699482,0.981817,967.199,299.809,-242.854,0.947796,0.993412,1044.07,445.234,24.9395,0.998502,0.998899,1014.21,451.867,-24.999,0.998575,0.998473,1084.27,534.777,-27.9794,0.890535,0.998418,1037.74,560.566,-91.0079,0.937637,0.998789,1056.7,687.332,58.0321,0.866813,0.997856,1020.56,682.259,23.049,0.842746,0.995599,1045.22,703.914,64.7689,0.823194,0.997188,1016.12,695.326,33.8492,0.773585,0.994437,1070.6,760.553,36.0287,0.776506,0.979365,1022.8,752.782,9.78106,0.75688,0.978347,268
1040.62,176.812,-97.2069,0.999997,0.999998,1045.12,160.406,-85.3157,0.999987,0.999988,1048.5,160.406,-85.3006,0.999977,0.999986,1051.88,160.406,-85.2872,0.999972,0.999981,1036.12,157.125,-88.4049,0.999988,0.999987,1032.75,157.125,-88.4968,0.999979,0.999985,1029.38,153.844,-88.4469,0.999978,0.999978,1054.12,176.812,-28.0034,0.999968,0.999981,1023.75,166.969,-41.1394,0.999987,0.999974,1045.12,203.062,-76.1292,0.999987,0.999995,1033.88,199.781,-80.2191,0.999992,0.999996,1062,258.844,3.68226,0.999888,0.999945,1005.75,252.281,-27.4914,0.999936,0.999855,1085.56,320.304,-30.1293,0.938407,0.999422,966.417,318.914,-87.2791,0.994829,0.997546,1105.93,328.84,-120.047,0.954707,0.99699,953.861,294.913,-178.21,0.990922,0.997767,1114.87,334.49,-133.081,0.93578,0.992448,947.25,288.375,-194.882,0.982341,0.995179,1111.58,329.283,-140.214,0.929391,0.9946,950.625,281.812,-197.044,0.980082,0.996716,1107.07,329.13,-125.691,0.925274,0.996398,956.131,287.831,-181.338,0.975066,0.99774,1047.38,445.875,17.1736,0.999699,0.999781,1015.88,449.156,-17.1885,0.999584,0.999658,1089,531.188,-79.6679,0.936881,0.999007,1014.24,559.98,-125.228,0.95657,0.998899,1060.88,672.281,2.41744,0.885895,0.998805,1003.86,663.309,-28.6395,0.828592,0.99756,1049.67,685.51,8.32953,0.885359,0.998097,1003.98,672.423,-20.803,0.840522,0.996357,1074.4,746.66,-19.3338,0.82091,0.987122,997.547,741.779,-46.5447,0.769968,0.983974,269
1041.51,180.727,-69.9987,0.999998,0.999999,1046.29,163.734,-57.8939,0.999988,0.999996,1049.88,163.734,-57.9039,0.99998,0.999996,1053.46,163.734,-57.8948,0.999978,0.999994,1037.92,163.734,-58.5552,0.999987,0.999995,1034.34,163.734,-58.6281,0.999979,0.999994,1030.75,163.734,-58.5818,0.99998,0.999992,1058.24,177.328,-4.47767,0.999972,0.999995,1027.16,177.328,-6.66713,0.999985,0.999991,1047.48,204.516,-50.9717,0.999992,0.999999,1036.73,207.914,-51.8733,0.999995,0.999999,1070.2,262.289,12.7274,0.999952,0.999979,1006.84,258.891,2.55564,0.999976,0.999943,1100.13,326.783,-51.4094,0.98911,0.999741,961.331,320.29,-68.3064,0.987813,0.998998,1108.44,327.881,-155.288,0.995016,0.999349,956.641,303.07,-169.701,0.995649,0.999265,1112.01,331.15,-175.075,0.989187,0.998259,951.859,299.672,-187.396,0.99443,0.998322,1108.27,316.364,-175.131,0.988133,0.998981,956.641,289.477,-187.711,0.993378,0.998866,1105.04,319.475,-158.804,0.986734,0.99932,960.227,292.875,-172.52,0.991496,0.999272,1054.66,449.203,16.0688,0.9995,0.999837,1018.8,452.602,-15.9729,0.999528,0.99982,1097.69,534.164,-75.3649,0.993067,0.999556,1006.84,561.352,-110.992,0.993644,0.999615,1070.2,673.5,-7.1913,0.970476,0.999653,997.493,674.534,-41.527,0.971734,0.999046,1058.24,690.492,-3.37911,0.969242,0.999464,996.009,689.944,-37.5351,0.981627,0.998535,1086.85,755.275,-36.0825,0.959059,0.995779,994.906,749.799,-73.9495,0.95868,0.992304,270
